request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"cdbe54db-c053-4223-b324-7e49bbe9719c",GET,/,"debug=true&locale=en",,302,,,,462444579054000,462444643660500,462444650032100
"dc908d9d-d6fb-4545-bd81-c147f27c4753",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=565,,462444671376100,462444681995500,462449089232400
"45742418-29b9-4d54-a589-95f8b4888b8b",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,462449241376300,462449249801500,462449251105200
"ac921ff7-5621-4be8-b083-cf224db08fc1",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,462449271377900,462449274542900,462449275688300
"191c8cc9-d86b-440c-883b-64ba2b4867ae",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,462449282356600,462449284680200,462449285712200
"7764350b-0563-460b-b1ab-a4115830ed72",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,462449291949800,462449294392400,462449295344000
"5efd2464-8089-48ad-bbbb-2f21e74af123",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,462449302263600,462449305121000,462449306380400
"fc12ea9e-2569-48dd-b120-71d1381ec3c8",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,462449314465200,462449317425700,462449318490800
"593a3ab0-c9a5-49f1-b013-8739c40febe9",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,462449326171200,462449328902400,462449329799700
"4a5958b8-597b-41ee-bebd-f84f59e12a42",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,462449336829200,462449340254500,462449341308800
"9417c5c0-7915-444f-b5be-483667154da2",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,462449352667700,462449354990300,462449355820800
"3e5f636f-27df-4ab7-b79e-4467943d67f0",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,462449362048600,462449364800100,462449365756300
"50bcbead-18ec-4ab7-aa02-1003f1877b2b",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,462449373143300,462449375583300,462449376412800
