request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"70b2f3ad-fa96-4d85-817f-62fed68dacf5",GET,/,"debug=true&locale=en",,302,,,,29658790488200,29658899577600,29658905776600
"2a0b9983-e714-4e0d-b573-63eae51f5b89",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=500,,29658932126600,29658944934000,29664304625300
"c9ab93f5-3277-4066-aa00-0d6f68b367cf",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,29664491946300,29664502988500,29664505212200
"2ad22c35-cfc1-4072-9880-33550088d775",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,29664535187200,29664538993900,29664541075000
"23854a89-9985-472e-9e6c-00fb5aeed036",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,29664556026500,29664559698400,29664561602400
"d615d488-b2e1-41d1-aa1b-d51b1569fa16",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,29664572756100,29664577057500,29664579285800
"e7c662aa-45e5-440a-83c0-ca753bad4ab3",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,29664591814400,29664595883400,29664597657500
"eaaa3ca0-479d-4ec5-950a-35ebd8e0c80b",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,29664608076200,29664611776200,29664613361900
"504ef4bc-5d23-4d0c-ad44-c853decdca53",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,29664624479400,29664627592900,29664628828600
"d3df6606-00e8-46b1-996e-acf3f04d4447",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,29664639651500,29664643258600,29664644476700
"995cc7af-1655-4a0f-bfd6-fbb3f4dc25a1",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,29664658798400,29664662271600,29664663429100
"96e38b31-4ea9-427d-bb63-28aad1d82641",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,29664675239700,29664679250100,29664680825300
"d4e8f08a-a639-4452-8cec-59394dfa8508",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,29664695038600,29664698974400,29664700445900
"ef87e146-58bc-422b-aa73-8be7043b1e70",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,29664708837600,29664711819800,29664712941700
"ff74f032-90a6-4cd2-8cd1-12473b0499fc",GET,/images/logo.png,,,200,image/png,,,29664722256500,29664725873400,29664727074400
"aaa5fb7e-9f79-48fe-b0b9-b86106ccaab7",GET,/images/banner.png,,,200,image/png,,,29664743478800,29664747101000,29664748804200
"12d3e7bc-6aa1-4412-aaa8-ffb91fa72793",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,29664763913700,29664767647100,29664768982900
"3f5a631c-4e54-436b-90ae-ba4949c7e5f9",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,29664790265300,29664793861700,29664795159900
"6069520d-594b-480e-81e9-6add8dee4a27",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=501&username=",,29664808149500,29664820699700,29666784844900
"ee992cbb-bc01-4b38-afa2-08723c3fc4f6",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,29666819439800,29666823355400,29666824606600
