request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"dc1d120d-24aa-4040-a53f-0a5af4a41094",GET,/,"debug=true&locale=en",,302,,,,122699945161200,122700009937000,122700015498000
"1e4a58a3-dbd7-4dbe-b2fa-5abcdfac364a",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=567,,122700036720300,122700046772700,122704298041100
"40d4f6a1-a729-430f-a18c-f5ff0aa2d832",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,122704433756000,122704441958000,122704443188300
"93d41583-bc4e-4142-8290-578e61899432",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,122704465133200,122704467988900,122704469068600
"8df73f13-e8b8-40cb-af09-ba693aac0847",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,122704477453200,122704480037800,122704481018300
"2cb0aa22-fc70-4004-8f2e-35552be9f02c",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,122704488559800,122704491767800,122704493154200
"80889630-f270-4bf0-801b-aabaf8429ad6",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,122704501240900,122704504812700,122704506006000
"9840d0c4-e00d-437a-88cf-da73682fae80",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,122704512768000,122704515289900,122704516356600
"272ee47f-3700-492d-81d2-2fe6a804c431",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,122704522501000,122704524899700,122704525805600
"aac86c56-56b4-4878-979a-d4c2b14e4948",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,122704531624800,122704534189500,122704535227800
"0aae9977-168d-4355-b35b-400965a35e18",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,122704541118200,122704543969100,122704544923400
"d6e00d1b-95f9-4f18-95af-6efbc96b7624",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,122704553474500,122704556703400,122704557718900
"7543fb5e-fc28-425d-b453-738f22e3261e",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,122704568137900,122704571533700,122704572852600
"a0b513bc-0ee6-4fc0-9170-7ba27740202e",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,122704580047500,122704583261600,122704584207900
