request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"fea27121-8f08-4979-a2a0-979c2b3c1c9c",GET,/,"debug=true&locale=en",,302,,,,41912285471000,41912346040600,41912351664700
"6839cc94-eaec-414f-9022-50326e19553b",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=500,,41912373976900,41912384839400,41916986712500
"f6ecb473-6684-42a0-bc1f-632dcbf7aa8a",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,41917126476800,41917135013200,41917136383700
"15326ac1-3c46-42bd-a15f-fef2a97f4d11",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,41917157717800,41917160203600,41917161331500
"aac25060-cd4c-4236-9f72-327f694484be",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,41917170166200,41917173269300,41917174804200
"9859f250-d8ee-48ca-b0aa-fe825ed3820e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,41917181883700,41917184383300,41917185744900
"5b1ac176-b7ec-47f3-ab41-6319fc0b71f4",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,41917194811900,41917197826800,41917199027500
"12249169-0356-4efb-91b8-67f33c65a79d",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,41917206495200,41917208873300,41917209950600
"41b04ec8-190b-4c9a-ac0f-f791d2646296",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,41917216900600,41917219759400,41917220867300
"1c900b41-a92d-4b8c-a486-980c3e9d5f7f",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,41917229672900,41917232947300,41917234212600
"f7c64a71-6fa5-4c48-9f9a-38b6a66f372e",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,41917242619100,41917245684500,41917246740000
"79021869-3701-41f0-8430-576a3a01e5d4",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,41917255289700,41917258243000,41917259197100
"998a3691-c1e7-4913-b941-24b780afb1c9",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,41917267929500,41917271010100,41917272229300
"9a5f3145-7d25-47f9-8c69-b9124f944e45",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,41917278816000,41917281995500,41917283065200
"8e38a821-032b-4eac-93ea-ce3ae8688f5b",GET,/images/logo.png,,,200,image/png,,,41917289962800,41917292884400,41917294006800
"59f029ec-4fdf-4ac7-b75a-90a8dbee6d25",GET,/images/banner.png,,,200,image/png,,,41917306119800,41917309176000,41917310168400
"d9c5f42d-7757-4e7f-baa3-f148a6cc02d6",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,41917321387900,41917324078900,41917324900800
"723c5035-34a5-49ae-ba79-aa7abe30b9d5",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,41917336180500,41917338588600,41917339348500
"299b1240-69f8-484d-b095-55dcbdc939fd",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=501&username=",,41917349434100,41917358749500,41918942571500
"e54f0990-6de9-44cd-bf58-7e61df94a675",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,41918969123800,41918972059400,41918972933700
"6e206fdf-c0d3-463d-834d-1cfce3c12443",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,41918978568800,41918980672200,41918981428700
"a70722b1-2731-40e3-a4a4-fa449a4a1050",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,41918988879300,41918991153100,41918991980700
"98ad8b8a-20f8-4dfd-8bcc-5ea73c41cdca",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,41918998072400,41919000388400,41919001212200
"3066a1c4-2c62-4f17-b1d2-885ef240df4f",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,41919007208400,41919009677600,41919010496900
"bf2422e5-2f8d-4202-a17a-bf48b05b9c02",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,41919015974400,41919018786500,41919019917000
"24f403d9-458b-49d2-b4c3-37f9ed41e9f3",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,41919026123000,41919028302100,41919029037100
"49383382-32c6-4bcc-8580-3d4ac301dad7",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,41919035413900,41919038541500,41919039619300
"b1da9252-afef-4c49-aeaa-75759a5f8478",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,41919046992700,41919049204500,41919050022600
"5361d761-3cae-4e63-8172-323136bfe695",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,41919057173800,41919059544600,41919060358600
"d4b28a62-dc3f-4203-adcf-f86fb3be202f",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,41919067003800,41919069204000,41919069973700
"86b4a324-599b-4dd2-a618-09bfddd06da6",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,41919077549100,41919079816700,41919080566800
"33d90ec0-db0d-4c29-b1fc-991aa3a48a07",GET,/images/banner.png,,,200,image/png,,,41919086685000,41919089270700,41919090016400
"5ad1d766-f215-4afd-ac71-fbb9c319b831",GET,/images/logo.png,,,200,image/png,,,41919098735200,41919100990800,41919102087000
"5df41cef-6da2-47a8-99f2-10b8fcfd0553",POST,"/anonymous/system/sign-in",,"id=&password=member1&remember=false&username=member1&version=",302,,,,41919112258500,41919130295600,41919131692900
"3d1a9caa-d525-47bb-be04-30c4a2110335",GET,/,,,302,,,,41919137696700,41919141608400,41919142760800
"93097c75-de0f-401a-b083-e275fcac8f57",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=515,,41919146524200,41919150062400,41919373968900
"4a6d19a1-1e0e-40f6-88f8-032828ccc822",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,41919390878900,41919393086800,41919393825800
