request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"c7c000f9-7559-46b1-84fb-08441629eee2",GET,/,"debug=true&locale=en",,302,,,,1035903795276400,1035903990098400,1035904004334400
"3023ff37-5d00-4493-9cdd-f4a9b9915e2a",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=499,,1035904056644900,1035904071120100,1035916264497000
"c013d568-8eb7-4e86-a73c-3506a44bd0c4",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,1035916560829100,1035916583667800,1035916586775700
"6aa93470-9aca-4217-8f21-ea8cfc2ab4af",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,1035916609793100,1035916616300800,1035916618643400
"ad337c31-9d4b-47e2-8e56-b2d4005c2e9f",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,1035916633228200,1035916639775700,1035916642355100
"590c66ba-d03c-48ff-9509-dd1a9064fa88",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,1035916656243300,1035916663375700,1035916665477300
"ee1f2cc3-cd10-4607-ae8c-b8690498d075",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,1035916682250600,1035916687482900,1035916690316900
"6216a965-5c3a-4617-9fe5-92aa076b4e8a",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,1035916705166600,1035916711611700,1035916714129400
"388335a3-e1a3-4b5e-af28-d1d5226558d2",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,1035916728125800,1035916733493300,1035916735096000
"28eac234-1200-4ee4-bc68-558ec51dc5cf",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,1035916745971500,1035916751508600,1035916753367500
"fd1f37a4-5193-43e3-ab13-daab7faec98f",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,1035916765366100,1035916771103000,1035916772917900
"55b8e39a-5c3a-4010-9c13-674cfa93b5f0",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,1035916784421300,1035916789719900,1035916791672600
"b0db687a-78ad-462d-ab89-5f74b3988d0b",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,1035916803769400,1035916808640100,1035916810270500
"5a3fb30f-3382-4537-8419-b6f6f28865e4",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,1035916829687500,1035916835790500,1035916838042000
"12e99a80-04b1-4443-b5c8-56a54595b8bb",GET,/images/banner.png,,,200,image/png,,,1035916848282800,1035916855218900,1035916856888800
"421da663-ca96-4633-aca0-e5dd13110b24",GET,/images/logo.png,,,200,image/png,,,1035916886573400,1035916892002600,1035916893765500
